,ID,Address,Type,Price,Bedrooms,Bathrooms,Parking Space,Land Size,Building Size,Features,Description,Agents,Office,URL,Image
84,434672287,"180 George St, Parramatta, NSW 2150",Apartment,770.0,2,2,1,383.18,78.0,Air conditioning Balcony Broadband Built-in wardrobes Dishwasher Ensuites  Intercom Toilets 2 ,"1 Unit at $770 per week - 6 Month lease only
1 Unit at $790 per week - 6 Month lease only

Brand New Luxury Waterfront Apartments | Cloud-Scraping 67 Level Glass Tower | Breathtaking River & City Skyline Views | Ground Level Retail with Riverfront CafÃ©s & Supermarkets | Indoor Aquatic Centre with Heated Pool, Spa & Sauna | Fully Equipped Gymnasium | 1200sqm podium gardens | Outdoor Resort-Style Pool & BBQ Area
Soaring to unprecedented heights, 180 George will set a new standard of riverfront living in Parramatta. The cloud-scraping 67 level glass tower is the tallest riverfront building ever to grace Parramattaâ€™s skies offering panoramic views from almost every apartment. 522 landmark tower homes looking out over Parramatta River to the Sydney CBD skyline and beyond. It stands tall as a soaring symbol of a capital city that is reinventing itself as the ultimate lifestyle address at the epicentre of Western Sydney.

Apartment Features:
â€¢ Spacious 2 bedroom apartments with built-in wardrobes
â€¢ Large semi-enclosed balconies or entertainer terraces with uninterrupted views
â€¢ Floor-to-ceiling glass in all rooms
â€¢ Large 600x600mm tiles throughout all living areas
â€¢ Internal laundry with dryer included
â€¢ Integrated split system air conditioning & LED downlights throughout
â€¢ Security network, video intercom & CCTV cameras
â€¢ Provisions for broadband internet and pay TV
â€¢ Secure resident and visitor undercover car parking with direct lift access to each level
â€¢ Bicycle parking available to all residents

Gourmet kitchens & Contemporary Bathrooms:
â€¢ Premium BOSCH stainless steel appliances including oven, gas cooktop, ducted rangehood, microwave and fully integrated dishwasher
â€¢ Dual coloured soft-closing, polyurethane full height cabinetry
â€¢ 40mm Caesarstone benchtops and splashbacks
â€¢ Frameless glass showers
â€¢ Floor-to-ceiling large format tiles with marble inspired feature wall
â€¢ Wall-mounted basin and toilet suites with concealed cistern
â€¢ Crafted mirrored cabinetry with ample storage

Facilities: (Coming soon)
â€¢ Ground level retail with restaurants, and a major
â€¢ national supermarket spanning over 1,000sqm
â€¢ Beautifully landscaped public domain connecting
â€¢ 180 George to the riverfront and Ferry Wharf
â€¢ Onsite 1126sqm, 75 place Childcare centre
â€¢ 1200sqm podium gardens with an outdoor resort-style pool and BBQ area
â€¢ Indoor aquatic centre with heated pool, spa and sauna
â€¢ Fully equipped gymnasium
â€¢ 6 state-of-the-art, high-speed smart lifts traveling at 7m per second
â€¢ Dedicated onsite Building Manager

Location & Lifestyle:
â€¢ Riverside Deli Bar cafÃ© & Port Bar restaurant 160m
â€¢ â€œEat Streetâ€ Church Street 500m
â€¢ Meriton Dining Precinct which includes Bay Vista Dessert Bar, Alex & Co, Holy Basil & Meat & Wine Co 700m
â€¢ Westfield Parramatta 850m
â€¢ Parramatta free shuttle bus stop 77m
â€¢ Parramatta rivercat with express service to circular quay on your doorstep
â€¢ Future Light Rail Stop & Metro West Station 500m
â€¢ Parramatta Train Station 650m
â€¢ University of Western Sydney international-student campus 300m
â€¢ Parramatta River walk At the door step
â€¢ River Foreshore reserve 500m
â€¢ Future Arts Precinct with Powerhouse museum 700m
â€¢ Commbank Stadium 1.6km
â€¢ Parramatta Park 1.2km
â€¢ Rosehill Gardens Racecourse 2.6km
â€¢ Parramatta Business Centre 1min walk

CONTACT BUILDING MANAGEMENT ON 0459 071 901 TO ARRANGE YOUR PRIVATE INSPECTION TODAY!

Building Management Office located at 180 George Street, Parramatta

Mon-Fri: 9am - 5pm
Sat: 9am - 12.30pm

* Photos are indicative of features and finishes only
* Internet connection/usage is payable by the tenant","180 George Leasing
04590719...","Meriton Property Management - SYDNEY
Level 11, 528 Kent Street, SYDNEY, NSW 2000",https://www.realestate.com.au/property-apartment-nsw-parramatta-434672287,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/6227f3737fd4f272820479e742e1c5dbb1b1bd7530f76b9894e03c3c57e29b3e/image.jpg"
85,436072580,"1011/2H Morton Street, Parramatta, NSW 2150",Apartment,700.0,2,2,1,383.18,78.0,Air conditioning Alarm system Balcony Broadband Built-in wardrobes Carport spaces  Dishwasher Ensuites  Intercom Living areas 89 Pay TV access Secure parking Toilets 2 ,"DEPOSIT TAKEN

This north facing two bedrooms modern apartment is nested on level 10 in the prime location of Parramatta. Just alongside the Parramatta River, with easy access to the main road and multiple buses routes to Sydney CBD and Parramatta CBD. This corner block offers a comfortable living and is perfect for young family.

It feature:

+ Large open plan living/dining area,
+ Island kitchen bench top with stainless steel appliances;
+ Built in wardrobes in both bedrooms, ensuite to the main;
+ Internal laundry with dryer;
+ Split system air conditioning in master bedroom and living room;
+ Lift access direct to the residence from carpark;
+ Security intercom;
+ Close to the Parramatta river side, Western Sydney University Campus, Parramatta CBD, close to transport;","Shunzhou (Joe) Wang
04095399...
DU YANG
04257877...","SY REALTY - Sydney
Shop 1/ 9 Atchison St, ST LEONARDS, NSW 2065",https://www.realestate.com.au/property-apartment-nsw-parramatta-436072580,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/6cd5b2fa98fd6e7e6dc17fe2902a6b178d0c50c284b2189a398151f7545d5795/image.jpg"
86,435942760,"704/330 Church Street, Parramatta, NSW 2150",Apartment,550.0,1,1,1,383.18,78.0,Land size 56mÂ² ,"This unit belongs to Altitude including 352 designer apartments with superior fixtures and finishes, rising 54 levels and over 170 metres high.
This one bedroom apartment IS Perfect for a small family or someone looking to live near all the amenities.

Unit Features
â€¢ Generous sized bedroom with built-in robes;
â€¢ Luxurious bathroom with amazing finishes
â€¢ Good size kitchen with stainless steel appliances including oven, gas cooktop, ducted range hood, microwave and integrated dishwasher;
â€¢ Timber-tone tiling throughout living & dining areas;
â€¢ Reverse cycle ducted air-conditioning system;
â€¢ Security intercom system and 7*24 secure building access;

FEATURES

â€¢ Indoor aquatic centre including lap pool, spa and sauna + outdoor pool;
â€¢ Fully-equipped fitness centre exclusive to residents;r
â€¢Great dining options nearby Bay Vista Dessert Bar & CafÃ©, Alex & Co, Holy Basil, Takumi Sushi, and Lab cafe;
â€¢ Dedicated onsite Building Management ensures all apartments and facilities are kept to a high standard, and any maintenance is promptly addressed;
â€¢ 24h security;
â€¢ Landscaped gardens;
â€¢ Secure underground parking.

LOCATION:
. 3 mins drive to Westfield Parramatta
. 10 mins walk to the train station
- Location in the heart of Parramatta surrounded by all the education and dining facilities
â€¢ Parramatta Shuttle Bus running every 10 minutes providing a free transport solution that connects residents to commercial, retail and recreational landmarks of the city including the Riverside","Myra Rochlani
13004068...","Ray White - Colebee
Level 5/4 Columbia Ct,, NORWEST, NSW 2153",https://www.realestate.com.au/property-apartment-nsw-parramatta-435942760,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/be4df819d1293c015f9a938f4b6cfea65084387dbb6f36ffda9009d1f3bcd96f/image.jpg"
87,434991779,"53/20 Victoria Rd, Parramatta, NSW 2150",Apartment,580.0,2,2,1,383.18,78.0,Balcony Built-in wardrobes Carport spaces  Dishwasher Gym Intercom Outdoor entertaining area Secure parking Split-system air con Swimming pool - above ground ,"Contact Victoria at 0404 665 999 for an inspection appointment

Features:
Open plan living and dining with A/C,
Both bedrooms with built-in wardrobe.
A/C in the master bedroom,
Modern kitchen European appliances with dishwasher, oven & gas cooking,
Internal laundry with dryer,
Swimming pool, spa, gym & sauna, single car space,
Close to all amenities.","Victoria Fong
04046659...","Be 100 Property
1-17 Elsie St, BURWOOD, NSW 2134",https://www.realestate.com.au/property-apartment-nsw-parramatta-434991779,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/35fdbd285c4ff7c2aca57b81362fd0f692547e70357a686c7f4effc0799cce5c/image.jpg"
88,433750015,"7/30 Lennox Street, Parramatta, NSW 2150",Apartment,600.0,3,2,2,383.18,78.0,Built-in wardrobes Ensuites  Garage spaces 2 Secure parking ,"This fantastic 3 bedroom apartment is ideally situated in a quiet street moments away from local parks, shops and schools. Be quick to inspect as wont last long.

Property Features:
- 3 bedrooms all with mirrored built ins
- Spacious lounge and dining area leading to good size balcony
- Main bedroom with ensuite
- Stylish kitchen with gas cooking and ample cupboard space
- Internal Laundry
- Double garage

Located within minutesâ€™ walk to Parramatta Westfield, Parramatta Station, bus interchange and shops.","Rosemary Issa
(02) 963...","Laing+Simmons - Parramatta
259 Church Street, PARRAMATTA, NSW 2150",https://www.realestate.com.au/property-apartment-nsw-parramatta-433750015,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/985bc3fbfebaa03874ce2651fc7cc100bd14eaec7e562156a0311fa96de175fe/image.jpg"
89,436056644,"9/19 King St, Parramatta, NSW 2150",Townhouse,600.0,2,1,1,383.18,78.0,Built-in wardrobes Garage spaces  Secure parking ,"Fabulous Townhouse. Perfect Location.
Location. Location. Location. Full of charm and character and positioned in a whisper quiet location within a short stroll to Westfield Parramatta, railway station, bus transport, schools, cafes, restaurants, sports fields and parks.

Features:
- Separate lounge and dining areas.
- Great kitchen with plenty of cupboards and bench space. Dishwasher.
- Large double bedrooms with built in robes.
- Private fully fenced courtyard.
- Full bathroom with bath and shower.
- Large laundry with second guest toilet.
- Lock up garage with internal access and storage cupboards.
- Gas cooktop and hot water.
- New paint and floor coverings.","Siobhan Robinson
04242672...
Rachna Naeem
04704393...","Ray White - Carlingford
845 Pennant Hills Rd, CARLINGFORD, NSW 2118",https://www.realestate.com.au/property-townhouse-nsw-parramatta-436056644,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/467ff33a0f27f8bc0eaae2e19b76aed41f8480d7ba5a463e5d63de2ee1525731/image.jpg"
90,436158720,"D610/1 Broughton Street, Parramatta, NSW 2150",Apartment,580.0,2,2,1,383.18,78.0,Air conditioning Balcony Built-in wardrobes Dishwasher Ensuites  Intercom Open car spaces  Outdoor entertaining area Secure parking Toilets 2 ,"This as new 2 bedroom apartment located on the Parramatta riverfront. You will greatly appreciate the ultra-convenience to the public transport, Parramatta Westfield Shopping Centre and all other shops.

Features:
- 2 spacious bedroom with built-in-wardrobe
- Master bedroom with en-suite
- High ceiling with downlight
- Large balcony with panoramic views
- Internal laundry with dryer
- Spacious lounge with air-conditioning
- Open plan living and dining space
- Modern kitchen with gas cooktop, oven and dishwasher
- Outdoor Entertaining area with BBQ
- Secure parking
- Only 350m to the University of Western Sydney and a short walk to shops and restaurants including Westfield Parramatta.

Please Contact Vivienne WU 0402 838 334 for more information.","Vivienne WU
04028383...","Element Realty - Carlingford
Shop 1/835-839 Pennant Hills Road, CARLINGFORD, NSW 2118",https://www.realestate.com.au/property-apartment-nsw-parramatta-436158720,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/48248b86c1585e2f92cd5ecb4293d7992036e5b212c9e71ef5a30dbc873c5076/image.jpg"
91,433197310,"113/2J Morton Street, Parramatta, NSW 2150",Apartment,580.0,2,2,1,383.18,78.0,Air conditioning Alarm system Broadband Built-in wardrobes Carport spaces  Courtyard Dishwasher Ensuites  Intercom Pay TV access Secure parking Toilets 2 ,"DEPOSIT TAKEN

Come to inspect and live in this modern two bedrooms north facing apartment in the prime location. Just alongside the Parramatta River, with easy access to the main road and multiple buses routes to Sydney CBD and Parramatta CBD. This apartment offers comfortable living and is perfect for the young family.

It feature:

+ North facing with large courtyard;
+ Large open plan living/dining area,
+ Stainless steel kitchen appliances;
+ Built-in wardrobes in both bedrooms, ensuite to the main;
+ Internal laundry with dryer;
+ Air conditioning;
+ Security intercom;
+ Close to Western Sydney Campus, Parramatta CBD, close to transport;

For inspection please contact JOE 0409 539 918","Shunzhou (Joe) Wang
04095399...
DU YANG
04257877...","SY REALTY - Sydney
Shop 1/ 9 Atchison St, ST LEONARDS, NSW 2065",https://www.realestate.com.au/property-apartment-nsw-parramatta-433197310,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/3ca335ab3b6eea36c2ba0dbc9090d1d3bac2d94e8ce0596e6e2e329721c4a634/image.jpg"
92,435916628,"1/85 Victoria Road, Parramatta, NSW 2150",Apartment,500.0,1,1,1,383.18,78.0,Air conditioning Built-in wardrobes Intercom Open car spaces  Secure parking ,"**TO BOOK/ REGISTER FOR AN INSPECTION** - Please Click Email Agent

Immerse yourself in the very best of easy-care living with this stunning one-bedroom apartment with lift access completed with quality finishes throughout; a bright and modern abode you'll be proud to call home.

- Avid foodies can show off their skills in the kitchen with stainless steel gas appliances, dishwasher, and stone benchtops. Dual stainless-steel sink, a mirrored backsplash, and microwave alcove complete the kitchen.
- Seamless flow into large fully tiled living space out to the balcony
- LED lighting, a neutral colour palette, and lots of natural light
- A dryer in the laundry and built-in robes to the bedroom
- Ducted and zone air-conditioning for complete comfort
- NBN Connection for working from home
- An intercom system and secure parking with a storage cage
- A sunny communal area ready for your enjoyment.
- Shops and restaurants on the ground floor including Dan Murphy's and Al Aseel Restaurant

You are close to the Parramatta CBD and within easy reach of the Parramatta River Walk, local parks, and the famous EAT Street. Public transport includes the bus, ferry, and train and you are close to local schools and the Western Sydney University campus.

Please register your interest by clicking the email agent button.

**Please note that photos are generic to highlight layouts, fixtures, and finishings and may not be of the apartment you inspect.","Leasing Team
02811694...","Belle Property - Parramatta
19 Sorrell Street, PARRAMATTA, NSW 2150",https://www.realestate.com.au/property-apartment-nsw-parramatta-435916628,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/d69773c69a37ee9d763181f4e03de058264d3db70f52d0a9cc311dbf721b6ee3/image.jpg"
93,430806422,"6211/1A Morton St, Parramatta, NSW 2150",Apartment,580.0,1,1,1,383.18,78.0,Air conditioning Balcony Built-in wardrobes Dishwasher Ducted cooling Ducted heating Open car spaces  Outdoor entertaining area Remote garage Secure parking Study ,"Located in Block 6A this modern 1 bedroom apartment offers spacious living with a separate study for those who are working from home. Take a break and step out onto the entertainers balcony overlooking the courtyard for a bit peaceful R&R.

Located close to public transport, Westfield Shopping Center, Western Sydney University, CommBank Stadium as well as restaurants & cafes.

Features:

- Bedroom with built-in robe
- Tiles in the living areas
- Large study
- Quality stone bench top with stainless steel kitchen appliances
- Internal laundry with dryer
- Security intercom system and secure building access
- Ducted air con throughout

For more details, please feel free to contact either Jeffrey or Roland of est.

Please note: For health a safety reasons, we would advise that masks be worn and to follow all instructions provided by our staff during the inspection of the property. If you or a attending member are currently experiencing fever, sore throat, cough or shortness of breath please contact us to advise prior to inspecting this property. We appreciate your understanding during these times.","Jeffrey Wan
04102822...
Roland Lu
0406 828...","Est Agents Sydney Pty Limited - Barangaroo
Level 35, One International Towers, 100 Barangaroo Avenue, SYDNEY, NSW 2000",https://www.realestate.com.au/property-apartment-nsw-parramatta-430806422,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/7383e73868f88f9ef5fd501ba6535432acfff2359900f676cec167a5986f54e9/image.jpg"
94,436147604,"705/2H Morton Street, Parramatta, NSW 2150",Apartment,600.0,2,2,1,383.18,78.0,Air conditioning Alarm system Built-in wardrobes Ensuites  Intercom Open car spaces  ,"Available 24th February

Located on the Parramatta riverfront at 2 Morton Street, Promenade has been designed to capture all that's best about river life: the panoramic river and city views, abundant light, green landscapes and the sound of flowing water.
Close to the heart of a bustling city yet feeling like a luxury retreat, residents will feel serene perched high above the tranquil turns of the river.

Easy walking distance to bus stops, public schools and university of western Sydney as well only few minutes drive to Parramatta Station, Westfield Shopping Centre and Westmead Hospital.

Features Include:
- Open plan living areas with tiled living area
- Spacious bedrooms with built in robes
- Modern bathroom design with bathtub and en-suite to main bedroom
- Designer kitchen with gas cooking and dishwasher
- Air Conditioning
- Internal laundry
- Large balcony ideal for entertaining
- Secure carspace

Lease periods are 6-12 months.
Pets are generally allowed, but at landlord's discretion.

To register your interest, submit an enquiry and keep updated about the next available inspection, please click on:

â€“ Get in touch or enquire on realestate.com
â€“ Email agent or send enquiry on Domain

You will then be responded to & notified of the next available inspection via email.

For more information on how to apply, please follow the link: https://villageproperty.com.au/rent/tenancy-application/

NOTE: The images used are of an apartment with a similar layout. Some differences may be apparent upon inspection.","Alan Wang
04253258...","Village Property Estate Agents - Sydney
Level 7, 70 Pitt Street, SYDNEY, NSW 2000",https://www.realestate.com.au/property-apartment-nsw-parramatta-436147604,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/82eb642511c78b18e6d671698d3e794abf6db6de89deaa8b687e002eefde8ae9/image.jpg"
95,433372126,"1606/12 Phillip Street, Parramatta, NSW 2150",Apartment,700.0,2,2,1,383.18,78.0,Open car spaces  ,"New Luxury Two Bedroom Unit in the Lennox Riverside Building

1606/12 PHILLIP STREET, PARRAMATTA

This two-bedroom unit presents as a luxurious apartment that offers sophisticated finishes and amazing views. Enjoy the prestige of open-plan living with timber floors, upscale bathrooms, and high-quality stone finishes. Be quick to register your interest.

Featuring
* Two spacious bedroom units with built-ins
* Internal Laundry
* Ensuite master bedroom
* Sleek designer kitchen with Miele appliances/gas cooking/dishwasher/microwave/
* Plenty of internal storage
* Modern bathroom innovation with remarkable finishes
* Open layout lounge leading to a large balcony with a north-facing aspect
* Air conditioning
* Floating timber floorboards in the lounge
* Indoor resort-style pool that can be used in winter and summer
* 24-hour concierge service available
* Grand entry foyer with multiple access points
* Prominent river views
* Dedicated gym and fitness studio overlooking a tranquil garden landscape
* Building facilities include a luxurious event space and an outdoor terrace
* Security car space with State-of-the-art automated car park system
* Metres from Church Eat Street restaurants and cafÃ©s
* A short walk to Westfield Parramatta
* Thriving retail offering opening out to riverfront boardwalk
* Directly opposite the Riverside Theatre precinct
* 10-minute walk to Parramatta train station and ferry wharf
*UNFURNISHED

Please contact Sumi at 0425 240 511 or Juan at 0450 753 905 for an inspection","Sumi Amiruddin
04507539...
Juan Thunder
04507539...",,https://www.realestate.com.au/property-apartment-nsw-parramatta-433372126,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/a92dc49eae392ab9584060b6b0fb5779c645f45c4a5cdddb7cebef18f8e1befd/image.jpg"
96,436246476,"103/2 River Road West, Parramatta, NSW 2150",Apartment,700.0,2,2,1,383.18,78.0,Air conditioning Alarm system Balcony Broadband Built-in wardrobes Dishwasher Intercom Open car spaces  ,"Located where about 15 minutes walk to parramatta train station, 18 minutes walk to Western Sydney Uni.

22 minutes walk to Westfiled shopping center with supermarket, cafes, restaurants, banks and retailer shops.

Apartment features:
- Secured 1 car spaces in basement
- Large master bedroom with wardrobes
- Large balcony with nice view
- Internal laundry room
- Air-conditioning","Yunfei(Leon) Li
04519687...",,https://www.realestate.com.au/property-apartment-nsw-parramatta-436246476,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/962fac77ea85833b7dde2b9f66569138f06afd7b48958f731aa666cbe10be7d4/image.jpg"
97,436216032,"1209/36-46 Cowper Street, Parramatta, NSW 2150",Apartment,655.0,2,1,1,383.18,78.0,Air conditioning Built-in wardrobes Ensuites  Intercom Open car spaces  Toilets 2 ,"Embracing spectacular views capturing district and distant Sydney skyline outlook.
This contemporary apartment is on the fringe of Parramatta CBD, conveniently located to amenities.

+ Open-plan living filled with natural light
+ Large balcony for alfresco dining
+ Modern Kitchen with stainless steel appliances, gas cooking & CaesarStone island
+ Internal laundry
+ Two bedrooms with built-in robes, master with Ensuite
+ Fully tiled bathroom with Bath and separate shower
+ Air conditioning, gas bayonet
+ Security building with secure under-cover car space


INSPECT BY APPOINTMENT OR AS ADVERTISED

Disclaimer: While all care has been taken in compiling information regarding properties marketed for rent or sale, we accept no responsibility and disclaim all liabilities regarding any errors or inaccuracies contained herein. All parties should rely on their own investigation to validate the information provided.

* COVID-19 UPDATE:

Social distancing measures should be observed.","Maria More
02 8287 ...
Haixia Qiao
04156706...",,https://www.realestate.com.au/property-apartment-nsw-parramatta-436216032,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b4c3161dc8a9ad0fcd08627d80659a914bb150704d955aab600d648d98b52a32/image.jpg"
98,436193372,"11/2-6 Campbell Street, Parramatta, NSW 2150",Apartment,580.0,2,1,1,383.18,78.0,Open car spaces  Toilets 2 ,"Open plan design, relaxing far reaching views with northerly aspect, this property's highly convenient parkside location is very close to Westfield, numerous eateries, rail and the cinema.

Features:
- Direct access to Parramatta High, walk to all amenities
- Boutique complex of 24, just three apartments per floor
- Generously sized living and dining spaces are fully tiled
- Spacious balcony for entertaining guests or relaxation
- Plenty of light and an elevated vista across the treetops
- Gas cooking kitchen with oven
- Carpeted bedrooms equipped with built-in mirrored wardrobes
- Full bathroom and secure car parking
- Elevator access, 3rd floor unit
- Pet friendly with required approval from strata



DISCLAIMER
*All inclusions/descriptions are to the best of our knowledge and gathered from sources we believe to be reliable. However, we cannot guarantee its accuracy. We do not accept any responsibility for its accuracy and do no more than pass it on. Any interested persons should rely on their own inquiries.

IMPORTANT - COVID-19 SAFETY
Due to COVID-19, our priority is the safety and wellbeing of our clients, staff, and the general public. At all inspections, PLEASE:
Maintain at least 1.5m distance
Avoid touching surfaces in the property
Wear a mask to protect yourself and others
Please do not attend an inspection if you have: * Been or are unwell with cold or flu like symptoms * Travelled overseas in the last 14 days * Have been in contact with any suspected or confirmed cases of COVID-19","Mason Sun
13003881...",,https://www.realestate.com.au/property-apartment-nsw-parramatta-436193372,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/d7287f2b812c0ecdce446826c6e84d7a2a6483c4c0fbe54e80e6aa4a5e015cc6/image.jpg"
99,436196520,"7/9 Campbell Street, Parramatta, NSW 2150",Unit,570.0,2,2,1,383.18,78.0,Air conditioning Balcony Dishwasher Garage spaces  Intercom Living areas  Secure parking ,"This apartment is situated on level 2 of a security building with lift access, located within walking distance to Parramatta Westfields, local schools and public transport.

Highlights:
- 2 Bedrooms
- Mirrored built-ins to both bedrooms
- En-suite to main bedroom
- Spacious tiled living area w/ air conditioning
- Modern kitchen w/ gas cooking & dishwasher
- Balcony
- Internal laundry w/ dryer
- One security car space

** Water usage applicable","Property Management
02 9597 ...",,https://www.realestate.com.au/property-unit-nsw-parramatta-436196520,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/3db9a95c5bacd4a1967ff2e1bcfb6c4948a1e8e8adb9a538668ef5508df418fe/image.jpg"
100,436187160,"508/45 Macquarie Street, Parramatta, NSW 2150",Apartment,580.0,1,1,1,277.0,78.0,Alarm system Built-in wardrobes Dishwasher Ducted cooling Gym Intercom Outdoor entertaining area Outdoor spa Swimming pool - above ground Swimming pool - in-ground ,"This luxury 1 bedroom apartment is developed by Crown located in the heart of Parramatta, close to Westfield shopping centre and public transport. It designed for light and open plan living offers high quality amenities.

Features Include:

- Spacious bedroom with built-in wardrobe
- Generously sized living area
- Gourmet kitchen with Caesarstone bench tops
- Top quality SMEG appliances with gas cooktops
- Stunningly designed bathroom with floor to ceiling tiles
- Ducted reverse cycle air conditioning
- Internal Laundry with dryer

Complex amenities include:

- 25 metre lap pool, spa, and sauna
- Fully equipped gymnasium
- Library facilities
- Wine room
- Meeting and Conference facilities
- Gaming room and thirty Seat theatre
- Rooftop garden and BBQ area

Please note that whilst all calls are welcome, we encourage online enquiries to ensure you are advised of the open time for this property, alternatively please revisit the website 24hrs prior to the inspection to see if there have been any relevant updates/changes.

Disclaimer: While all care has been taken in compiling information regarding properties marketed for rent or sale, we accept no responsibility and disclaim all liabilities in regard to any errors or inaccuracies contained herein. All interested parties should make and rely upon their own enquiries.","(George) Zhixian Qiao
04027315...
(Kathy) Ke Bao
04516596...",,https://www.realestate.com.au/property-apartment-nsw-parramatta-436187160,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/eac62e5a61bf801c27a0022d50811cc843bafd9563ff58d50889b71cc874d12a/image.png"
101,436183076,"1/12 Phillip Street, Parramatta, NSW 2150",Unit,438.0,1,1,1,383.18,78.0,Air conditioning Balcony Broadband Built-in wardrobes Courtyard Dishwasher Floorboards Gym Intercom Outdoor entertaining area Study Swimming pool - in-ground Toilets  ,"You may be eligible if you:
- Are an essential worker (working in health care, hospitals, police, fire, teaching, childcare)
- Are currently engaged in paid employed
- Income limits apply.

APPLICATIONS ARE BEING TAKEN, BE QUICK TO NOT MISS OUT ON THIS AMAZING OPPORTUNITY!

Affordable essential worker unit in the heart of Parramatta is now available. In arms reach of Church Streetâ€™s newly developed â€œEat streetâ€, Parramatta Park, Riverside theater, and Universities.

We have a selection of one bedroom apartment in a luxurious building that includes state-of-the-art amenities; gym, indoor heated pool, BBQ area and concierge in a highly secure building

All apartments include:
Ample storage space including a cage.
Prominent views of Parramatta from each private balcony
Zoned air conditioning
Stainless steel appliances including; gas stove, oven, microwave and dishwasher
Clothes dryer
Security Intercom
Embedded networks

These Apartments are available to move into NOW! Please submit an application on the link below.
https://www.sgch.com.au/applications/apply-for-affordable-housing/affordable-housing-form/

Disclaimer: Pictures may vary from the actual unit. The unit will not be furnished.",1800 573...,,https://www.realestate.com.au/property-unit-nsw-parramatta-436183076,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/45fb021e2ca7b0e088a34ca44e78edae00b9ef1cb6aa7c448a25b5e860a47835/image.jpg"
102,436182692,"2/12 Phillip Street, Parramatta, NSW 2150",Unit,502.0,2,1,1,383.18,78.0,Air conditioning Balcony Broadband Built-in wardrobes Dishwasher Garage spaces  Gym Intercom Secure parking Swimming pool - in-ground Toilets  ,"You may be eligible if you:
- Are an essential worker (working in health care, hospitals, police, fire, teaching, childcare)
- Are currently engaged in paid employed
- Income limits apply.

APPLICATIONS ARE BEING TAKEN, BE QUICK TO NOT MISS OUT ON THIS AMAZING OPPORTUNITY!

Affordable essential worker unit in the heart of Parramatta is now available. In arms reach of Church Streetâ€™s newly developed â€œEat streetâ€, Parramatta Park, Riverside theater, and Universities.

We have a selection of two bedroom apartment in a luxurious building that includes state-of-the-art amenities; gym, indoor heated pool, BBQ area and concierge in a highly secure building

All apartments include:
Ample storage space including a cage.
Prominent views of Parramatta from each private balcony
Zoned air conditioning
Stainless steel appliances including; gas stove, oven, microwave and dishwasher
Clothes dryer
Security Intercom
Embedded networks
An automated parking system

These Apartments are available to move into NOW! Please submit an application on the link below.
https://www.sgch.com.au/applications/apply-for-affordable-housing/affordable-housing-form/

Disclaimer: Pictures may vary from the actual unit. The unit will not be furnished.",1800 573...,,https://www.realestate.com.au/property-unit-nsw-parramatta-436182692,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/745a8857da3e043dfa40104d56ecde65178930ca20aa032b68b1ff0af0c44a3e/image.jpg"
